SUM(OrderQty),Name,ProductID,OrderDate
26,"LL Road Frame - Red, 60",729,"2012-04-30 00:00:00"
26,"ML Road Frame - Red, 48",732,"2011-07-01 00:00:00"
26,"LL Road Frame - Black, 52",738,"2011-10-31 00:00:00"
26,"HL Mountain Frame - Silver, 48",741,"2012-03-30 00:00:00"
26,"HL Mountain Frame - Silver, 46",742,"2012-07-31 00:00:00"
26,"HL Mountain Frame - Black, 38",747,"2012-12-31 00:00:00"
26,"Road-150 Red, 52",752,"2012-03-30 00:00:00"
26,"Road-150 Red, 56",753,"2011-08-01 00:00:00"
26,"Road-150 Red, 56",753,"2012-02-29 00:00:00"
26,"Road-450 Red, 58",754,"2011-08-31 00:00:00"
26,"Road-650 Black, 44",768,"2011-10-31 00:00:00"
26,"Road-650 Black, 44",768,"2012-02-29 00:00:00"
26,"Road-650 Black, 48",769,"2012-01-01 00:00:00"
26,"Mountain-100 Black, 42",776,"2012-02-29 00:00:00"
26,"HL Touring Frame - Yellow, 60",885,"2013-12-31 00:00:00"
26,"LL Touring Frame - Yellow, 62",886,"2013-12-31 00:00:00"
26,"LL Touring Frame - Yellow, 62",886,"2014-03-01 00:00:00"
26,"ML Mountain Seat/Saddle",909,"2013-12-31 00:00:00"
26,"LL Mountain Frame - Silver, 42",917,"2013-08-30 00:00:00"
26,"LL Mountain Frame - Silver, 42",917,"2013-11-30 00:00:00"
26,"LL Mountain Frame - Silver, 52",920,"2014-01-29 00:00:00"
26,"LL Mountain Frame - Black, 42",924,"2013-12-31 00:00:00"
26,"LL Mountain Frame - Black, 42",924,"2014-03-31 00:00:00"
26,"Road-250 Red, 52",791,"2013-01-28 00:00:00"
26,"Road-250 Black, 52",795,"2012-08-30 00:00:00"
26,"Road-250 Black, 58",796,"2012-10-30 00:00:00"
26,"ML Headset",806,"2012-11-30 00:00:00"
26,"ML Mountain Handlebars",809,"2013-11-30 00:00:00"
26,"HL Mountain Handlebars",810,"2012-09-30 00:00:00"
26,"HL Mountain Handlebars",810,"2014-05-01 00:00:00"
26,"Full-Finger Gloves, S",861,"2012-12-31 00:00:00"
26,"HL Touring Handlebars",947,"2013-05-30 00:00:00"
26,"Front Brakes",948,"2013-11-30 00:00:00"
26,"HL Crankset",951,"2013-11-30 00:00:00"
26,"Touring-3000 Yellow, 50",962,"2013-11-30 00:00:00"
26,"Mountain-400-W Silver, 38",980,"2013-10-30 00:00:00"
26,"Mountain-500 Silver, 44",986,"2013-12-31 00:00:00"
26,"Mountain-500 Silver, 48",987,"2013-08-30 00:00:00"
26,"Mountain-500 Silver, 52",988,"2013-08-30 00:00:00"
26,"Mountain-500 Black, 40",989,"2014-03-01 00:00:00"
26,"Mountain-500 Black, 52",993,"2013-10-30 00:00:00"
26,"LL Bottom Bracket",994,"2014-03-01 00:00:00"
25,"LL Mountain Frame - Silver, 40",944,"2013-12-31 00:00:00"
25,"ML Crankset",950,"2013-06-30 00:00:00"
25,"Touring-1000 Yellow, 50",955,"2014-03-01 00:00:00"
25,"Touring-3000 Blue, 58",959,"2013-05-30 00:00:00"
25,"Touring-3000 Yellow, 50",962,"2013-08-30 00:00:00"
25,"Touring-2000 Blue, 50",971,"2014-05-01 00:00:00"
25,"Mountain-500 Silver, 40",984,"2013-08-30 00:00:00"
25,"Mountain-500 Black, 52",993,"2014-01-29 00:00:00"
25,"Road-750 Black, 44",997,"2013-08-30 00:00:00"
25,"Road-750 Black, 44",997,"2014-05-01 00:00:00"
25,"HL Touring Frame - Yellow, 60",885,"2013-09-30 00:00:00"
25,"Rear Derailleur",894,"2013-05-30 00:00:00"
25,"LL Touring Frame - Blue, 54",896,"2013-06-30 00:00:00"
25,"LL Touring Frame - Yellow, 44",899,"2013-05-30 00:00:00"
25,"HL Mountain Seat/Saddle",910,"2014-01-29 00:00:00"
25,"HL Road Seat/Saddle",913,"2013-05-30 00:00:00"
25,"HL Touring Seat/Saddle",916,"2014-03-01 00:00:00"
25,"AWC Logo Cap",712,"2011-12-01 00:00:00"
25,"Long-Sleeve Logo Jersey, XL",716,"2011-08-31 00:00:00"
25,"LL Road Frame - Black, 58",722,"2012-03-30 00:00:00"
25,"LL Road Frame - Red, 60",729,"2011-08-01 00:00:00"
25,"LL Road Frame - Black, 44",736,"2012-06-30 00:00:00"
25,"HL Mountain Frame - Black, 38",747,"2012-10-30 00:00:00"
25,"HL Mountain Frame - Black, 38",747,"2013-07-31 00:00:00"
25,"Road-150 Red, 56",753,"2011-08-31 00:00:00"
25,"Road-150 Red, 56",753,"2012-04-30 00:00:00"
25,"Road-650 Red, 58",759,"2013-04-30 00:00:00"
25,"Road-650 Black, 62",767,"2012-05-30 00:00:00"
25,"Road-650 Black, 44",768,"2011-08-31 00:00:00"
25,"Mountain-100 Silver, 42",772,"2012-02-29 00:00:00"
25,"Road-250 Red, 58",792,"2014-01-29 00:00:00"
25,"Road-250 Black, 48",794,"2013-11-30 00:00:00"
25,"Road-250 Black, 58",796,"2014-01-29 00:00:00"
25,"Road-550-W Yellow, 44",800,"2014-01-29 00:00:00"
25,"LL Fork",802,"2012-06-30 00:00:00"
25,"HL Headset",807,"2012-09-30 00:00:00"
25,"LL Mountain Handlebars",808,"2014-03-01 00:00:00"
25,"ML Mountain Handlebars",809,"2014-03-01 00:00:00"
25,"HL Mountain Handlebars",810,"2013-02-28 00:00:00"
25,"HL Road Handlebars",813,"2013-03-30 00:00:00"
25,"HL Road Handlebars",813,"2014-05-01 00:00:00"
25,"ML Road Frame-W - Yellow, 38",822,"2014-05-01 00:00:00"
25,"LL Mountain Rear Wheel",823,"2012-08-30 00:00:00"
25,"ML Road Rear Wheel",827,"2012-06-30 00:00:00"
25,"ML Mountain Frame - Black, 44",831,"2013-01-28 00:00:00"
25,"Full-Finger Gloves, S",861,"2013-01-28 00:00:00"
24,"Road-250 Red, 52",791,"2012-08-30 00:00:00"
24,"Road-250 Red, 58",792,"2012-10-30 00:00:00"
24,"Road-250 Black, 58",796,"2014-05-01 00:00:00"
24,"HL Fork",804,"2012-05-30 00:00:00"
24,"LL Mountain Handlebars",808,"2012-10-30 00:00:00"
24,"HL Mountain Handlebars",810,"2012-08-30 00:00:00"
24,"LL Mountain Rear Wheel",823,"2013-02-28 00:00:00"
24,"LL Mountain Rear Wheel",823,"2013-03-30 00:00:00"
24,"ML Mountain Frame - Black, 40",830,"2012-06-30 00:00:00"
24,"ML Road Frame-W - Yellow, 40",833,"2012-06-30 00:00:00"
24,"ML Road Frame-W - Yellow, 44",835,"2013-11-30 00:00:00"
24,"ML Road Frame-W - Yellow, 48",836,"2012-08-30 00:00:00"
24,"Water Bottle - 30 oz.",870,"2014-05-07 00:00:00"
24,"Water Bottle - 30 oz.",870,"2014-05-11 00:00:00"
24,"HL Touring Frame - Yellow, 54",889,"2013-05-30 00:00:00"
24,"HL Touring Frame - Yellow, 54",889,"2013-12-31 00:00:00"
24,"HL Touring Frame - Blue, 60",893,"2013-08-30 00:00:00"
24,"LL Touring Frame - Blue, 50",895,"2013-05-30 00:00:00"
24,"LL Touring Frame - Blue, 50",895,"2013-09-30 00:00:00"
24,"LL Touring Frame - Blue, 50",895,"2014-05-01 00:00:00"
24,"LL Touring Frame - Blue, 54",896,"2013-09-30 00:00:00"
24,"LL Touring Frame - Yellow, 50",900,"2014-03-31 00:00:00"
24,"LL Mountain Frame - Black, 44",925,"2013-08-30 00:00:00"
24,"HL Mountain Pedal",937,"2013-11-30 00:00:00"
24,Chain,952,"2013-11-30 00:00:00"
24,"Touring-3000 Yellow, 54",963,"2013-08-30 00:00:00"
24,"Touring-1000 Blue, 50",967,"2013-11-30 00:00:00"
24,"Road-750 Black, 58",977,"2013-11-30 00:00:00"
24,"Mountain-400-W Silver, 38",980,"2013-05-30 00:00:00"
24,"Mountain-400-W Silver, 38",980,"2014-01-29 00:00:00"
24,"Mountain-400-W Silver, 42",982,"2013-10-30 00:00:00"
24,"Mountain-400-W Silver, 46",983,"2013-06-30 00:00:00"
24,"Mountain-500 Silver, 40",984,"2014-01-29 00:00:00"
24,"Mountain-500 Silver, 44",986,"2013-05-30 00:00:00"
24,"Mountain-500 Silver, 48",987,"2013-05-30 00:00:00"
24,"Mountain-500 Silver, 52",988,"2014-03-01 00:00:00"
24,"Mountain-500 Black, 42",990,"2013-05-30 00:00:00"
24,"Mountain-500 Black, 42",990,"2014-03-31 00:00:00"
24,"Mountain-500 Black, 48",992,"2013-08-30 00:00:00"
24,"Mountain-500 Black, 52",993,"2014-05-01 00:00:00"
24,"HL Bottom Bracket",996,"2013-11-30 00:00:00"
24,"HL Bottom Bracket",996,"2014-03-01 00:00:00"
24,"Sport-100 Helmet, Red",707,"2011-05-31 00:00:00"
24,"HL Road Frame - Red, 62",717,"2013-04-30 00:00:00"
24,"HL Road Frame - Red, 44",718,"2013-03-30 00:00:00"
24,"LL Road Frame - Black, 58",722,"2014-03-01 00:00:00"
24,"LL Road Frame - Black, 60",723,"2012-05-30 00:00:00"
24,"LL Road Frame - Red, 44",725,"2011-08-31 00:00:00"
24,"ML Road Frame - Red, 48",732,"2012-04-30 00:00:00"
24,"LL Road Frame - Black, 44",736,"2013-05-30 00:00:00"
24,"LL Road Frame - Black, 52",738,"2011-08-01 00:00:00"
24,"HL Mountain Frame - Silver, 48",741,"2012-04-30 00:00:00"
24,"HL Mountain Frame - Silver, 46",742,"2012-09-30 00:00:00"
24,"HL Mountain Frame - Black, 42",743,"2013-01-28 00:00:00"
24,"HL Mountain Frame - Silver, 38",748,"2011-10-01 00:00:00"
24,"Road-150 Red, 62",749,"2012-01-29 00:00:00"
24,"Road-650 Red, 58",759,"2012-01-01 00:00:00"
24,"Road-650 Black, 48",769,"2012-10-30 00:00:00"
24,"Mountain-100 Silver, 44",773,"2011-08-31 00:00:00"
24,"Mountain-100 Black, 44",777,"2011-08-31 00:00:00"
24,"Mountain-100 Black, 44",777,"2011-12-01 00:00:00"
23,"LL Road Frame - Black, 58",722,"2012-04-30 00:00:00"
23,"LL Road Frame - Black, 58",722,"2014-05-01 00:00:00"
23,"LL Road Frame - Red, 44",725,"2012-12-31 00:00:00"
23,"LL Road Frame - Red, 48",726,"2011-10-31 00:00:00"
23,"LL Road Frame - Red, 48",726,"2012-12-31 00:00:00"
23,"LL Road Frame - Red, 60",729,"2012-01-01 00:00:00"
23,"LL Road Frame - Black, 44",736,"2012-05-30 00:00:00"
23,"LL Road Frame - Black, 44",736,"2012-07-31 00:00:00"
23,"HL Mountain Frame - Silver, 42",739,"2013-05-30 00:00:00"
23,"HL Mountain Frame - Silver, 48",741,"2011-10-31 00:00:00"
23,"HL Mountain Frame - Silver, 46",742,"2014-03-31 00:00:00"
23,"HL Mountain Frame - Black, 42",743,"2011-10-31 00:00:00"
23,"HL Mountain Frame - Black, 42",743,"2013-08-30 00:00:00"
23,"HL Mountain Frame - Black, 42",743,"2014-01-29 00:00:00"
23,"HL Mountain Frame - Black, 38",747,"2011-10-31 00:00:00"
23,"HL Mountain Frame - Black, 38",747,"2014-03-31 00:00:00"
23,"Road-150 Red, 44",750,"2011-10-01 00:00:00"
23,"Road-150 Red, 48",751,"2011-10-01 00:00:00"
23,"Road-450 Red, 44",756,"2011-12-01 00:00:00"
23,"Road-450 Red, 44",756,"2012-02-29 00:00:00"
23,"Road-650 Red, 52",764,"2012-01-29 00:00:00"
23,"Road-650 Black, 60",766,"2011-10-31 00:00:00"
23,"Road-650 Black, 62",767,"2012-08-30 00:00:00"
23,"Road-650 Black, 62",767,"2013-04-30 00:00:00"
23,"Road-650 Black, 48",769,"2012-08-30 00:00:00"
23,"Mountain-100 Silver, 38",771,"2011-08-31 00:00:00"
23,"Mountain-100 Silver, 38",771,"2011-12-01 00:00:00"
23,"Mountain-100 Silver, 38",771,"2012-02-29 00:00:00"
23,"Mountain-100 Black, 44",777,"2011-05-31 00:00:00"
23,"Mountain-100 Black, 44",777,"2012-02-29 00:00:00"
23,"Water Bottle - 30 oz.",870,"2014-03-03 00:00:00"
23,"Water Bottle - 30 oz.",870,"2014-05-24 00:00:00"
23,"LL Touring Frame - Yellow, 50",900,"2013-09-30 00:00:00"
23,"Rear Brakes",907,"2014-05-01 00:00:00"
23,"Road-250 Red, 58",792,"2013-04-30 00:00:00"
23,"Road-250 Red, 58",792,"2014-05-01 00:00:00"
23,"Road-550-W Yellow, 42",799,"2012-08-30 00:00:00"
23,"Road-550-W Yellow, 44",800,"2013-02-28 00:00:00"
23,"Road-550-W Yellow, 44",800,"2013-04-30 00:00:00"
23,"ML Headset",806,"2012-05-30 00:00:00"
23,"LL Mountain Handlebars",808,"2013-09-30 00:00:00"
23,"HL Mountain Handlebars",810,"2013-10-30 00:00:00"
23,"LL Road Handlebars",811,"2013-05-30 00:00:00"
23,"ML Mountain Frame - Black, 38",814,"2012-11-30 00:00:00"
23,"ML Road Frame-W - Yellow, 38",822,"2012-12-31 00:00:00"
23,"ML Road Frame-W - Yellow, 40",833,"2013-05-30 00:00:00"
23,"HL Road Frame - Black, 44",838,"2012-09-30 00:00:00"
23,"LL Mountain Pedal",935,"2014-03-01 00:00:00"
23,"Touring-3000 Blue, 58",959,"2013-08-30 00:00:00"
23,"Touring-3000 Blue, 58",959,"2013-11-30 00:00:00"
23,"Road-350-W Yellow, 44",975,"2013-05-30 00:00:00"
23,"Road-350-W Yellow, 44",975,"2013-10-30 00:00:00"
23,"Road-350-W Yellow, 44",975,"2014-05-01 00:00:00"
23,"Mountain-400-W Silver, 38",980,"2014-03-01 00:00:00"
23,"Mountain-400-W Silver, 42",982,"2013-08-30 00:00:00"
23,"Mountain-400-W Silver, 42",982,"2014-01-29 00:00:00"
23,"Mountain-500 Silver, 42",985,"2014-03-01 00:00:00"
23,"Mountain-500 Black, 40",989,"2013-10-30 00:00:00"
23,"Mountain-500 Black, 42",990,"2013-08-30 00:00:00"
23,"Mountain-500 Black, 44",991,"2013-10-30 00:00:00"
23,"Mountain-500 Black, 44",991,"2013-12-31 00:00:00"
23,"Mountain-500 Black, 48",992,"2014-01-29 00:00:00"
22,"LL Crankset",949,"2014-03-01 00:00:00"
22,"Touring-2000 Blue, 46",970,"2014-03-01 00:00:00"
22,"Road-350-W Yellow, 44",975,"2014-01-29 00:00:00"
22,"Mountain-400-W Silver, 38",980,"2013-12-31 00:00:00"
22,"Mountain-400-W Silver, 38",980,"2014-05-01 00:00:00"
22,"Mountain-400-W Silver, 40",981,"2014-01-29 00:00:00"
22,"Mountain-400-W Silver, 42",982,"2014-03-31 00:00:00"
22,"Mountain-500 Silver, 40",984,"2013-12-31 00:00:00"
22,"Mountain-500 Silver, 42",985,"2013-12-31 00:00:00"
22,"Mountain-500 Silver, 42",985,"2014-01-29 00:00:00"
22,"Mountain-500 Silver, 44",986,"2014-05-01 00:00:00"
22,"Mountain-500 Black, 42",990,"2014-01-29 00:00:00"
22,"Water Bottle - 30 oz.",870,"2013-11-01 00:00:00"
22,"Water Bottle - 30 oz.",870,"2014-02-18 00:00:00"
22,"Water Bottle - 30 oz.",870,"2014-03-19 00:00:00"
22,"HL Touring Frame - Blue, 46",890,"2013-06-30 00:00:00"
22,"LL Touring Frame - Yellow, 44",899,"2014-01-29 00:00:00"
22,"LL Touring Frame - Yellow, 44",899,"2014-03-31 00:00:00"
22,"LL Mountain Frame - Silver, 48",919,"2013-07-31 00:00:00"
22,"LL Road Frame - Black, 58",722,"2013-09-30 00:00:00"
22,"LL Road Frame - Black, 58",722,"2013-10-30 00:00:00"
22,"LL Road Frame - Black, 58",722,"2014-03-31 00:00:00"
22,"LL Road Frame - Red, 44",725,"2013-01-28 00:00:00"
22,"LL Road Frame - Red, 48",726,"2012-04-30 00:00:00"
22,"LL Road Frame - Red, 60",729,"2013-01-28 00:00:00"
22,"LL Road Frame - Black, 52",738,"2012-01-29 00:00:00"
22,"HL Mountain Frame - Silver, 48",741,"2011-10-01 00:00:00"
22,"HL Mountain Frame - Black, 42",743,"2011-10-01 00:00:00"
22,"HL Mountain Frame - Silver, 38",748,"2011-10-31 00:00:00"
22,"Road-450 Red, 60",755,"2011-07-01 00:00:00"
22,"Road-450 Red, 60",755,"2011-08-31 00:00:00"
22,"Road-450 Red, 44",756,"2012-01-29 00:00:00"
22,"Road-650 Red, 52",764,"2011-12-01 00:00:00"
22,"Mountain-100 Black, 38",775,"2011-05-31 00:00:00"
22,"Mountain-100 Black, 48",778,"2011-12-01 00:00:00"
22,"Road-250 Black, 52",795,"2013-08-30 00:00:00"
22,"Road-250 Black, 58",796,"2013-04-30 00:00:00"
22,"Road-550-W Yellow, 42",799,"2013-01-28 00:00:00"
22,"Road-550-W Yellow, 44",800,"2013-01-28 00:00:00"
22,"LL Fork",802,"2012-09-30 00:00:00"
22,"HL Fork",804,"2012-08-30 00:00:00"
22,"HL Headset",807,"2012-12-31 00:00:00"
22,"HL Mountain Handlebars",810,"2013-03-30 00:00:00"
22,"HL Mountain Handlebars",810,"2013-04-30 00:00:00"
22,"ML Mountain Front Wheel",816,"2012-10-30 00:00:00"
22,"ML Mountain Front Wheel",816,"2013-03-30 00:00:00"
22,"ML Road Frame-W - Yellow, 40",833,"2013-07-31 00:00:00"
22,"HL Road Frame - Black, 44",838,"2014-05-01 00:00:00"
22,"HL Road Frame - Black, 48",839,"2013-07-31 00:00:00"
22,"Half-Finger Gloves, S",858,"2012-11-30 00:00:00"
22,"Half-Finger Gloves, S",858,"2013-01-28 00:00:00"
21,"Road-250 Red, 58",792,"2012-05-30 00:00:00"
21,"Road-250 Black, 52",795,"2013-01-28 00:00:00"
21,"Road-250 Black, 52",795,"2014-01-29 00:00:00"
21,"Road-550-W Yellow, 44",800,"2012-08-30 00:00:00"
21,"HL Mountain Handlebars",810,"2013-08-30 00:00:00"
21,"LL Mountain Rear Wheel",823,"2013-04-30 00:00:00"
21,"Water Bottle - 30 oz.",870,"2014-04-25 00:00:00"
21,"Patch Kit/8 Patches",873,"2013-11-13 00:00:00"
21,"HL Touring Frame - Yellow, 46",887,"2013-06-30 00:00:00"
21,"HL Touring Frame - Blue, 60",893,"2013-12-31 00:00:00"
21,"LL Touring Frame - Blue, 50",895,"2013-10-30 00:00:00"
21,"LL Touring Frame - Yellow, 44",899,"2013-10-30 00:00:00"
21,"LL Touring Frame - Yellow, 58",902,"2013-06-30 00:00:00"
21,"ML Mountain Frame-W - Silver, 46",906,"2013-09-30 00:00:00"
21,"HL Crankset",951,"2014-03-01 00:00:00"
21,"Touring-3000 Blue, 44",978,"2014-03-31 00:00:00"
21,"Touring-3000 Blue, 44",978,"2014-05-01 00:00:00"
21,"Mountain-400-W Silver, 38",980,"2013-08-30 00:00:00"
21,"Mountain-400-W Silver, 38",980,"2014-03-31 00:00:00"
21,"Mountain-400-W Silver, 46",983,"2013-07-31 00:00:00"
21,"Mountain-500 Black, 40",989,"2013-05-30 00:00:00"
21,"Mountain-500 Black, 40",989,"2013-07-31 00:00:00"
21,"Mountain-500 Black, 40",989,"2013-11-30 00:00:00"
21,"Mountain-500 Black, 42",990,"2013-12-31 00:00:00"
21,"Mountain-500 Black, 44",991,"2013-09-30 00:00:00"
21,"Mountain-500 Black, 44",991,"2014-03-01 00:00:00"
21,"Mountain-500 Black, 44",991,"2014-05-01 00:00:00"
21,"HL Road Frame - Red, 62",717,"2012-09-30 00:00:00"
21,"HL Road Frame - Red, 44",718,"2012-09-30 00:00:00"
21,"LL Road Frame - Red, 60",729,"2012-02-29 00:00:00"
21,"LL Road Frame - Red, 62",730,"2012-04-30 00:00:00"
21,"LL Road Frame - Black, 52",738,"2012-11-30 00:00:00"
21,"LL Road Frame - Black, 52",738,"2013-01-28 00:00:00"
21,"HL Mountain Frame - Black, 42",743,"2011-08-01 00:00:00"
21,"HL Mountain Frame - Black, 38",747,"2012-04-30 00:00:00"
21,"HL Mountain Frame - Silver, 38",748,"2012-03-30 00:00:00"
21,"HL Mountain Frame - Silver, 38",748,"2014-01-29 00:00:00"
21,"Road-150 Red, 62",749,"2011-08-31 00:00:00"
21,"Road-150 Red, 52",752,"2012-04-30 00:00:00"
21,"Road-450 Red, 44",756,"2011-07-01 00:00:00"
21,"Road-450 Red, 44",756,"2011-08-01 00:00:00"
21,"Road-650 Black, 48",769,"2012-04-30 00:00:00"
21,"Road-650 Black, 48",769,"2013-01-28 00:00:00"
21,"Mountain-100 Silver, 48",774,"2011-08-31 00:00:00"
21,"Mountain-100 Silver, 48",774,"2011-12-01 00:00:00"
21,"Mountain-100 Black, 38",775,"2011-12-01 00:00:00"
20,"HL Road Frame - Red, 44",718,"2013-02-28 00:00:00"
20,"HL Road Frame - Red, 48",719,"2012-06-30 00:00:00"
20,"LL Road Frame - Black, 58",722,"2011-07-01 00:00:00"
20,"LL Road Frame - Black, 58",722,"2011-10-31 00:00:00"
20,"LL Road Frame - Red, 62",730,"2012-08-30 00:00:00"
20,"LL Road Frame - Black, 52",738,"2011-08-31 00:00:00"
20,"LL Road Frame - Black, 52",738,"2013-12-31 00:00:00"
20,"HL Mountain Frame - Silver, 46",742,"2012-12-31 00:00:00"
20,"HL Mountain Frame - Silver, 46",742,"2013-01-28 00:00:00"
20,"HL Mountain Frame - Silver, 38",748,"2011-07-01 00:00:00"
20,"Road-150 Red, 44",750,"2011-10-31 00:00:00"
20,"Road-450 Red, 60",755,"2012-02-29 00:00:00"
20,"Road-650 Red, 58",759,"2012-11-30 00:00:00"
20,"Road-650 Red, 48",763,"2011-05-31 00:00:00"
20,"Road-650 Red, 52",764,"2011-08-31 00:00:00"
20,"Road-650 Red, 52",764,"2012-02-29 00:00:00"
20,"Road-650 Black, 62",767,"2012-10-30 00:00:00"
20,"Mountain-100 Black, 48",778,"2011-05-31 00:00:00"
20,"Mountain-100 Black, 48",778,"2012-02-29 00:00:00"
20,"Water Bottle - 30 oz.",870,"2013-11-24 00:00:00"
20,"Patch Kit/8 Patches",873,"2013-12-31 00:00:00"
20,"Patch Kit/8 Patches",873,"2014-01-17 00:00:00"
20,"HL Touring Frame - Blue, 50",891,"2013-07-31 00:00:00"
20,"LL Touring Frame - Blue, 50",895,"2013-12-31 00:00:00"
20,"LL Touring Frame - Blue, 54",896,"2014-03-31 00:00:00"
20,"LL Touring Frame - Yellow, 44",899,"2013-09-30 00:00:00"
20,"LL Mountain Seat/Saddle",908,"2014-03-01 00:00:00"
20,"ML Mountain Seat/Saddle",909,"2014-03-01 00:00:00"
20,"HL Touring Seat/Saddle",916,"2014-01-29 00:00:00"
20,"Road-250 Red, 58",792,"2013-07-31 00:00:00"
20,"Road-250 Black, 58",796,"2013-07-31 00:00:00"
20,"Road-250 Black, 58",796,"2013-10-30 00:00:00"
20,"Road-550-W Yellow, 42",799,"2014-01-29 00:00:00"
20,"Road-550-W Yellow, 44",800,"2013-08-30 00:00:00"
20,"LL Fork",802,"2013-04-30 00:00:00"
20,"HL Road Handlebars",813,"2012-08-30 00:00:00"
20,"ML Mountain Front Wheel",816,"2012-08-30 00:00:00"
20,"ML Mountain Front Wheel",816,"2012-09-30 00:00:00"
20,"ML Road Frame-W - Yellow, 48",836,"2013-01-28 00:00:00"
20,"HL Road Frame - Black, 44",838,"2013-04-30 00:00:00"
20,"HL Road Frame - Black, 44",838,"2013-09-30 00:00:00"
20,"HL Road Frame - Black, 48",839,"2013-05-30 00:00:00"
20,"Water Bottle - 30 oz.",870,"2013-08-12 00:00:00"
20,"LL Touring Handlebars",946,"2013-06-30 00:00:00"
20,"LL Crankset",949,"2013-12-31 00:00:00"
20,"LL Crankset",949,"2014-01-29 00:00:00"
20,"Touring-3000 Blue, 44",978,"2013-05-30 00:00:00"
20,"Touring-3000 Blue, 44",978,"2013-06-30 00:00:00"
20,"Mountain-400-W Silver, 38",980,"2013-06-30 00:00:00"
20,"Mountain-400-W Silver, 38",980,"2013-09-30 00:00:00"
20,"Mountain-400-W Silver, 38",980,"2013-11-30 00:00:00"
20,"Mountain-400-W Silver, 42",982,"2013-05-30 00:00:00"
20,"Mountain-400-W Silver, 46",983,"2013-05-30 00:00:00"
20,"Mountain-400-W Silver, 46",983,"2014-03-31 00:00:00"
20,"Mountain-500 Silver, 44",986,"2014-01-29 00:00:00"
20,"Mountain-500 Black, 44",991,"2014-01-29 00:00:00"
20,"Road-750 Black, 44",997,"2013-07-31 00:00:00"
19,"ML Road Pedal",939,"2013-11-30 00:00:00"
19,"Touring Pedal",941,"2013-05-30 00:00:00"
19,"Touring-3000 Blue, 62",960,"2013-09-30 00:00:00"
19,"Mountain-400-W Silver, 42",982,"2013-09-30 00:00:00"
19,"Mountain-400-W Silver, 46",983,"2013-08-30 00:00:00"
19,"Mountain-400-W Silver, 46",983,"2013-09-30 00:00:00"
19,"Mountain-400-W Silver, 46",983,"2013-12-31 00:00:00"
19,"Mountain-500 Silver, 44",986,"2014-03-01 00:00:00"
19,"Mountain-500 Black, 40",989,"2013-12-31 00:00:00"
19,"Mountain-500 Black, 42",990,"2014-05-01 00:00:00"
19,"Mountain-500 Black, 44",991,"2013-05-30 00:00:00"
19,"Mountain-500 Black, 52",993,"2013-08-30 00:00:00"
19,"Mountain-500 Black, 52",993,"2014-03-01 00:00:00"
19,"Road-750 Black, 44",997,"2013-10-30 00:00:00"
19,"Water Bottle - 30 oz.",870,"2013-11-29 00:00:00"
19,"Water Bottle - 30 oz.",870,"2014-01-02 00:00:00"
19,"Water Bottle - 30 oz.",870,"2014-01-19 00:00:00"
19,"Water Bottle - 30 oz.",870,"2014-02-08 00:00:00"
19,"Water Bottle - 30 oz.",870,"2014-04-24 00:00:00"
19,"HL Touring Frame - Yellow, 60",885,"2013-08-30 00:00:00"
19,"HL Touring Frame - Yellow, 50",888,"2013-07-31 00:00:00"
19,"HL Touring Frame - Yellow, 54",889,"2013-11-30 00:00:00"
19,"HL Touring Frame - Blue, 60",893,"2014-01-29 00:00:00"
19,"LL Touring Frame - Blue, 54",896,"2013-05-30 00:00:00"
19,"HL Mountain Seat/Saddle",910,"2013-12-31 00:00:00"
19,"Mountain Bike Socks, L",710,"2011-10-01 00:00:00"
19,"Long-Sleeve Logo Jersey, XL",716,"2011-05-31 00:00:00"
19,"HL Road Frame - Red, 44",718,"2013-09-30 00:00:00"
19,"LL Road Frame - Red, 48",726,"2011-07-01 00:00:00"
19,"LL Road Frame - Red, 60",729,"2011-08-31 00:00:00"
19,"LL Road Frame - Red, 62",730,"2012-11-30 00:00:00"
19,"ML Road Frame - Red, 48",732,"2012-02-29 00:00:00"
19,"LL Road Frame - Black, 52",738,"2011-05-31 00:00:00"
19,"HL Mountain Frame - Silver, 42",739,"2012-10-30 00:00:00"
19,"HL Mountain Frame - Black, 48",745,"2011-07-01 00:00:00"
19,"Road-150 Red, 48",751,"2011-10-31 00:00:00"
19,"Road-150 Red, 48",751,"2012-01-29 00:00:00"
19,"Road-450 Red, 44",756,"2011-08-31 00:00:00"
19,"Road-650 Red, 62",761,"2011-05-31 00:00:00"
19,"Road-650 Black, 62",767,"2012-11-30 00:00:00"
19,"Road-650 Black, 48",769,"2012-01-29 00:00:00"
19,"Road-650 Black, 48",769,"2013-04-30 00:00:00"
19,"Mountain-100 Silver, 44",773,"2012-02-29 00:00:00"
19,"Road-250 Black, 52",795,"2012-11-30 00:00:00"
19,"Road-250 Black, 52",795,"2013-11-30 00:00:00"
19,"Road-250 Black, 52",795,"2014-03-01 00:00:00"
19,"Road-250 Black, 58",796,"2012-05-30 00:00:00"
19,"Road-250 Black, 58",796,"2013-02-28 00:00:00"
19,"Road-550-W Yellow, 44",800,"2012-10-30 00:00:00"
19,"LL Mountain Handlebars",808,"2012-08-30 00:00:00"
19,"HL Mountain Handlebars",810,"2012-10-30 00:00:00"
19,"HL Mountain Handlebars",810,"2014-03-31 00:00:00"
